EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2380,German,Higgins,02-Jul-23,11-Jul-23,Production Manager,Heidi Martin,german.higgins@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Retirement,Attack result fly Republican.,Production       ,General - Con,19-12-1956,MA,Laborer,Female,87440,Other,Married,Fully Meets,2
2381,Heath,Romero,29-Aug-19,,Production Manager,Eric Strickland,heath.romero@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Catv,08-04-1988,MA,Foreman,Female,10486,Other,Divorced,Fully Meets,2
2382,Davion,Friedman,17-Jul-23,28-Jul-23,Production Manager,Mark Wood,davion.friedman@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Involuntary,Light free he rest thought.,Production       ,Catv,10-12-1943,MA,Laborer,Male,59652,Asian,Single,Fully Meets,1
2383,Danny,Thomas,02-Feb-20,,Production Manager,Robert Wolfe,danny.thomas@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,08-04-1973,MA,Laborer,Male,87927,Asian,Widowed,Fully Meets,4
2384,Matthias,Dunlap,14-Oct-21,21-Oct-22,Production Manager,Kimberly Moore,matthias.dunlap@bilearner.com,PL,Terminated for Cause,Full-Time,Zone A,Temporary,Resignation,East crime wind subject because.,Production       ,Field Operations,11-09-1979,MA,Foreman,Female,47596,Hispanic,Married,Fully Meets,5
2385,Sawyer,Little,10-Apr-20,,Production Manager,Eric Richardson,sawyer.little@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Yard (Material Handling),19-11-1953,MA,Associate,Female,46287,Asian,Single,Fully Meets,2
2386,Uriel,Brennan,14-Dec-18,,Production Manager,Tyler Christian,uriel.brennan@bilearner.com,CCDR,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Finance & Accounting,25-12-1975,MA,Administrative,Female,87401,Black,Widowed,Fully Meets,1
2387,Gretchen,Richards,27-Jun-22,05-Jan-23,President & CEO,Brandi Lambert,gretchen.richards@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Resignation,Somebody air turn. Dark civil any serious.,Production       ,Safety,28-05-1994,MA,Safety,Male,40201,Hispanic,Widowed,Fully Meets,1
2388,Madden,Roman,07-Sep-20,,Network Engineer,Taylor Shaw,madden.roman@bilearner.com,EW,Active,Contract,Zone C,Temporary,Unk,,Production       ,Fielders,15-05-1953,MA,Engineer,Male,94290,Other,Single,Fully Meets,2
2389,Keshawn,Singh,03-Nov-19,22-Jun-21,Data Analyst,Michelle Scott,keshawn.singh@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Resignation,Be there wide. Treatment blue learn choice.,Production       ,General - Eng,22-05-1976,MA,Administrative,Male,35338,White,Widowed,Fully Meets,2
2390,Barrett,Obrien,15-May-20,27-Dec-21,Data Analyst,Lawrence Walsh,barrett.obrien@bilearner.com,MSC,Active,Part-Time,Zone C,Part-Time,Involuntary,Hair force rate state own lose administration.,Production       ,Engineers,13-02-1943,MA,Coordinator,Female,94090,Asian,Divorced,Fully Meets,1
2391,Gisselle,Villanueva,28-Apr-23,13-May-23,Data Analyst ,Cassandra Snyder,gisselle.villanueva@bilearner.com,TNS,Active,Part-Time,Zone B,Full-Time,Resignation,Tough respond possible example.,IT/IS,Splicing,11-02-1964,MA,Splicer,Female,44623,Asian,Widowed,Fully Meets,1
2392,Demetrius,Mendez,05-Aug-19,,Data Analyst,Timothy Mason,demetrius.mendez@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,People Services,27-09-1944,MA,Services,Male,91306,Black,Single,Fully Meets,1
2393,Rhett,Holmes,05-Dec-18,15-Sep-21,Production Manager,Michael Morse,rhett.holmes@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Involuntary,Line believe write might anything yet.,Production       ,Engineers,04-09-1993,MA,Engineer,Female,79531,Other,Widowed,Fully Meets,5
2394,Harold,David,25-Apr-22,23-Jun-23,Production Manager,Patty Boyd,harold.david@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Involuntary,Else condition director woman unit.,Production       ,Field Operations,17-09-1980,MA,Laborer,Male,57850,White,Single,Fully Meets,2
2395,Terrell,Guerra,10-Dec-19,,Production Manager,Linda Simmons,terrell.guerra@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Eng,24-06-1983,MA,Engineer,Male,8880,Black,Divorced,Fully Meets,1
2396,Reginald,Klein,30-Jun-22,13-Jul-22,Production Manager,Gerald Carpenter,reginald.klein@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone C,Part-Time,Resignation,Above difference event coach.,Production       ,General - Eng,18-07-1960,MA,Engineer,Female,11959,Other,Single,Fully Meets,1
2397,Marcos,Sloan,19-Sep-18,29-Apr-19,Production Manager,Barry Powell,marcos.sloan@bilearner.com,TNS,Active,Part-Time,Zone B,Full-Time,Retirement,Husband should TV sport message friend history.,Production       ,Field Operations,22-08-1990,MA,Laborer,Female,90692,Other,Widowed,Fully Meets,2
2398,Davion,Hahn,08-Jul-19,16-Aug-22,Production Manager,Angela Bailey,davion.hahn@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Resignation,Laugh step east degree. Visit get late along.,Production       ,General - Con,11-06-1959,MA,Foreman,Female,75907,White,Widowed,Fully Meets,5
2399,Brice,Phillips,25-May-23,31-Jul-23,Production Manager,Brian Peters,brice.phillips@bilearner.com,PYZ,Active,Full-Time,Zone B,Part-Time,Retirement,Else big job administration.,Production       ,Wireline Construction,13-06-1958,MA,Driver,Male,2777,White,Married,Fully Meets,4
2400,Alvaro,Le,03-Nov-18,,Production Manager,Michael Anderson,alvaro.le@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Unk,,Production       ,General - Sga,12-06-1961,MA,Supervisor,Male,28115,Black,Married,Fully Meets,2
2401,Darien,Young,09-Nov-22,10-Jan-23,Production Manager,Christopher Reid,darien.young@bilearner.com,NEL,Terminated for Cause,Full-Time,Zone C,Part-Time,Resignation,Sit energy consider voice director.,Production       ,Field Operations,23-09-1945,MA,Technician,Female,96954,Asian,Divorced,Fully Meets,5
2402,Hayley,Chung,14-Apr-22,22-Sep-22,Production Manager,Dawn Smith,hayley.chung@bilearner.com,PL,Terminated for Cause,Full-Time,Zone C,Full-Time,Resignation,Rather event ground scientist change.,Production       ,Shop (Fleet),19-09-1985,MA,Supervisor,Female,36118,Black,Widowed,Fully Meets,2
2403,Ellis,Maldonado,06-Aug-20,29-Jul-22,Production Manager,Michael Hayes,ellis.maldonado@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Retirement,Each himself anything you.,Production       ,Finance & Accounting,22-03-1958,MA,Administrative,Female,48453,Hispanic,Married,Fully Meets,4
2404,Alena,Ibarra,26-Jun-19,27-Jan-20,Production Manager,Brandy Coleman,alena.ibarra@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Voluntary,Into go between. Before number education fast.,Production       ,General - Con,19-05-1949,MA,Manager,Female,25247,White,Divorced,Fully Meets,2
2405,Emily,Davidson,13-Sep-20,15-Mar-22,President & CEO,Jackie Walsh,emily.davidson@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Your never oil finally public major shake they.,Production       ,Field Operations,06-04-1950,MA,Lineman,Male,3445,White,Divorced,Fully Meets,4
2406,Nickolas,Stephens,13-Nov-18,,Network Engineer,Taylor Cohen,nickolas.stephens@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Engineers,25-03-1971,MA,Technician,Male,73530,Black,Widowed,Fully Meets,1
2407,Lamont,Prince,06-Oct-19,14-Apr-23,Data Analyst,Gary Gray,lamont.prince@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Involuntary,Throughout thank respond direction.,Production       ,Finance & Accounting,17-04-1953,MA,Clerk,Male,47723,Other,Widowed,Fully Meets,4
2408,Gunner,Boone,15-Sep-21,,Data Analyst,Jeffrey Barnes,gunner.boone@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,IT/IS,Field Operations,10-01-1962,MA,Foreman,Female,46328,Black,Divorced,Fully Meets,5
2409,Kaitlin,Cooke,06-Feb-20,,Data Analyst ,Robert Wilson,kaitlin.cooke@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,Engineers,30-10-1996,MA,Program Manager,Female,91289,White,Single,Fully Meets,4
2410,Sam,Gross,21-Oct-22,,Data Analyst,Thomas Ryan,sam.gross@bilearner.com,PYZ,Active,Full-Time,Zone B,Part-Time,Unk,,IT/IS,Engineers,19-11-1957,MA,Project Manager,Male,39919,White,Divorced,Fully Meets,2
2411,Nathaly,Stuart,11-Oct-22,,Production Manager,Paul Johnson,nathaly.stuart@bilearner.com,NEL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,General - Con,16-07-1994,MA,Lineman,Female,43601,Black,Widowed,Fully Meets,2
2412,Frankie,Yang,30-Jan-22,22-Mar-23,Production Manager,James Spears,frankie.yang@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Voluntary,Current voice question house.,Production       ,Engineers,13-10-1994,MA,Engineer,Male,63971,White,Widowed,Fully Meets,2
2413,Alexus,Greer,27-Jul-22,09-Oct-22,Production Manager,Clayton Phillips,alexus.greer@bilearner.com,PYZ,Active,Full-Time,Zone B,Temporary,Resignation,Tree choose manager ask prove three.,Production       ,General - Con,10-04-1942,MA,Driver,Female,18899,White,Single,Fully Meets,4
2414,Julianne,Shaw,26-May-22,,Production Manager,Carmen Fuentes,julianne.shaw@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,16-07-1952,MA,Laborer,Female,82519,Asian,Single,Fully Meets,2
2415,Raelynn,Lara,08-Feb-21,23-Aug-22,Production Manager,Steven Drake,raelynn.lara@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Involuntary,Strategy kind particular unit need.,Production       ,Field Operations,10-09-1952,MA,Technician,Female,25010,White,Married,Fully Meets,4
2416,Leland,Chang,06-Jun-22,,Production Manager,Tiffany Taylor,leland.chang@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General - Con,08-06-1994,MA,Laborer,Male,91822,Asian,Single,Fully Meets,2
2417,Hayley,Webb,27-Feb-21,30-Jul-23,Production Manager,Anna Love,hayley.webb@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Retirement,Me local somebody method away choose hit truth.,Production       ,Engineers,10-11-1986,MA,Program Manager,Male,37752,White,Single,Fully Meets,4
2418,Teagan,Rodriguez,26-Jan-22,04-May-23,Production Manager,Sean Garcia,teagan.rodriguez@bilearner.com,CCDR,Terminated for Cause,Contract,Zone B,Temporary,Involuntary,Speak high idea reach both. Many policy rock six.,Production       ,Project Management - Con,20-06-1942,MA,Manager,Male,16793,Black,Married,Fully Meets,1
2419,Kaylyn,Joyce,01-Apr-20,,Production Manager,Joshua Benton,kaylyn.joyce@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Wireline Construction,16-08-2000,MA,Driver,Female,94808,White,Married,Fully Meets,2
2420,Carleigh,Garrison,03-Jun-20,,Production Manager,Emily Fritz,carleigh.garrison@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Project Management - Con,01-04-1949,MA,Coordinator,Female,22631,White,Single,Fully Meets,5
2421,Brycen,York,20-Nov-21,,Production Manager,Kayla Allen,brycen.york@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Engineers,03-09-1986,MA,Engineer,Female,70680,Asian,Married,Fully Meets,2
2422,Rigoberto,Gibson,21-Dec-21,07-Apr-22,Production Manager,Joseph Parker,rigoberto.gibson@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Last conference eat store citizen.,Production       ,General - Con,16-03-1949,MA,Laborer,Male,86374,Hispanic,Widowed,Fully Meets,2
2423,Yael,Garcia,10-Oct-18,,President & CEO,Tina Lopez,yael.garcia@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,10-11-1977,MA,Laborer,Male,93897,Asian,Divorced,Fully Meets,1
2424,Jonathon,Montes,26-Feb-19,24-Mar-21,Network Engineer,Joseph Krause,jonathon.montes@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Resignation,Author sure care fish.,Executive Office,Engineers,18-08-1974,MA,Technician,Male,47083,Hispanic,Divorced,Fully Meets,2
2425,Alexzander,Guzman,19-Jun-22,20-May-23,Director of Operations,David Patel,alexzander.guzman@bilearner.com,MSC,Active,Contract,Zone C,Full-Time,Resignation,And even room after establish. Me single stage.,Production       ,Wireline Construction,15-06-1982,MA,Driver,Male,61895,Asian,Divorced,Fully Meets,2
2426,Gunnar,Gray,20-Jul-20,10-Jul-23,Data Analyst,Johnny Hall,gunnar.gray@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Retirement,Scientist open would defense receive old.,Production       ,General - Con,03-03-1959,MA,Foreman,Female,43373,White,Widowed,Fully Meets,2
2427,Emilee,Thompson,17-Jan-20,20-Apr-20,Data Analyst,Mary Contreras,emilee.thompson@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Voluntary,Next explain account stay.,IT/IS,Field Operations,22-11-1956,MA,Top Hand,Female,87868,Asian,Divorced,Fully Meets,5
2428,Emmett,Chandler,04-Jun-21,11-Feb-22,Data Analyst ,Pamela Shelton,emmett.chandler@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Voluntary,Price apply father morning population.,IT/IS,Yard (Material Handling),22-01-1963,MA,Shop,Female,7404,White,Divorced,Fully Meets,4
2429,Vincent,Ramsey,19-Apr-19,02-Jul-20,Production Manager,Kristy Taylor,vincent.ramsey@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Involuntary,Condition control raise.,Production       ,Field Operations,01-05-1999,MA,Laborer,Male,68494,Black,Widowed,Fully Meets,4
2430,Dallas,Ross,17-Nov-18,20-Dec-20,Production Manager,Gregory Myers,dallas.ross@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Production major type value live movie.,Production       ,General - Con,25-04-1948,MA,Technician,Male,69480,White,Single,Fully Meets,2
2431,Elvis,Kaufman,18-Aug-22,20-Jun-23,Production Manager,Gregg Thomas,elvis.kaufman@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,Resignation,At ago debate special can economy.,Production       ,General - Con,12-03-1942,MA,Laborer,Female,16520,Asian,Widowed,Fully Meets,4
2432,Rayna,Gates,10-Feb-23,24-Apr-23,Production Manager,William Castillo,rayna.gates@bilearner.com,EW,Voluntarily Terminated,Contract,Zone C,Full-Time,Retirement,Leader specific wife appear art they.,Production       ,Yard (Material Handling),18-04-1963,MA,Shop,Female,44133,Asian,Married,Fully Meets,2
2433,Darryl,Wiley,22-Apr-20,03-Aug-22,Production Manager,Edwin Freeman,darryl.wiley@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Retirement,Game play arm argue blood try here.,Production       ,Engineers,30-08-1976,MA,Project Manager,Male,28492,White,Widowed,Fully Meets,1
2434,Liam,Blevins,14-Jan-23,07-May-23,Production Manager,Melissa Rice,liam.blevins@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Involuntary,Dog dark piece where ask low away.,Production       ,General - Con,22-09-1991,MA,Foreman,Male,34702,Asian,Single,Fully Meets,5
2435,Easton,Zavala,13-Mar-23,21-Mar-23,Production Manager,Gina Dillon,easton.zavala@bilearner.com,PYZ,Terminated for Cause,Full-Time,Zone C,Part-Time,Involuntary,Unit begin commercial wish financial care.,Production       ,Engineers,05-06-1982,MA,Planner,Male,97893,Other,Widowed,Fully Meets,2
2436,Susan,Wiggins,30-Dec-22,16-Apr-23,Production Manager,Anna Garcia,susan.wiggins@bilearner.com,WBL,Terminated for Cause,Full-Time,Zone B,Part-Time,Voluntary,Result so show improve. Leg message cup else.,Production       ,Field Operations,23-04-1958,MA,Driller,Male,94765,Asian,Widowed,Fully Meets,4
2437,Alison,Evans,04-Jun-20,30-Oct-22,Production Manager,Christopher Mccann,alison.evans@bilearner.com,NEL,Terminated for Cause,Full-Time,Zone A,Full-Time,Voluntary,Nation you bad daughter only huge them.,Production       ,Shop (Fleet),30-05-1977,MA,Mechanic,Female,83290,Other,Single,Fully Meets,2
2438,Humberto,Rocha,13-Mar-22,,Production Manager,Melanie Mullins,humberto.rocha@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Wireless,22-09-1964,MA,Operator,Female,47253,Black,Divorced,Fully Meets,5
2439,Cordell,Vazquez,21-Aug-21,,Production Manager,Paula Henderson,cordell.vazquez@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Engineers,10-05-1944,MA,Engineer,Female,52238,White,Single,Fully Meets,5
2440,Teagan,Fletcher,15-May-21,,Production Manager,Beverly Dennis,teagan.fletcher@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Unk,,Production       ,General - Con,23-07-1962,MA,Laborer,Male,72975,Other,Divorced,Fully Meets,1
2441,Camden,Mcclure,14-Jul-21,,President & CEO,Barry Mcfarland,camden.mcclure@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General - Sga,19-12-1973,MA,Recruiter,Male,94258,Hispanic,Married,Fully Meets,2
2442,Larissa,Garza,31-Jan-23,22-Jun-23,Director of Operations,Sandra Manning,larissa.garza@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Resignation,Would assume boy show newspaper.,Production       ,Executive,16-04-1973,MA,Vp,Female,53145,Black,Divorced,Fully Meets,1
2443,Camron,Jenkins,27-Jul-20,,Data Analyst,Jennifer Lamb,camron.jenkins@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Wireline Construction,28-03-1976,MA,Foreman,Female,8971,White,Widowed,Fully Meets,1
2444,America,Buchanan,16-Apr-23,,Data Analyst,Jacob Berry,america.buchanan@bilearner.com,MSC,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Wireline Construction,07-09-1957,MA,Traffic,Female,53240,Black,Single,Fully Meets,4
2445,Avery,Koch,30-Dec-19,,Production Manager,Kelly Mercer,avery.koch@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Unk,,Production       ,General - Con,31-12-1969,MA,Technician,Female,55950,Asian,Widowed,Fully Meets,2
2446,Devan,Hall,06-Dec-21,11-Jan-23,Production Manager,Wendy James,devan.hall@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Involuntary,Every year particular mouth.,Production       ,Executive,20-10-1948,MA,Manager,Male,59946,Black,Divorced,Fully Meets,5
2447,Jensen,Mccullough,02-Feb-20,06-Mar-22,Production Manager,Eric Miller,jensen.mccullough@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Voluntary,Interest again main describe end charge.,Production       ,Engineers,13-04-1992,MA,Administrative,Female,7019,White,Widowed,Fully Meets,4
2448,Kristin,Hickman,23-Oct-20,14-Mar-21,Production Manager,Doris Boyd,kristin.hickman@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Voluntary,Hard thousand fund follow take want full.,Production       ,General - Eng,17-01-1989,MA,Specialist,Female,43686,Asian,Single,Fully Meets,4
2449,Chana,Fox,29-Apr-20,10-Jul-21,Production Manager,Desiree Blair,chana.fox@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Authority be bank.,Production       ,Aerial,10-02-1986,MA,Lineman,Female,63427,Hispanic,Single,Fully Meets,4
2450,Vivian,Bright,18-Aug-22,24-Sep-22,Production Manager,Angela Chapman,vivian.bright@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Resignation,Prove group type several wife those question.,Production       ,Aerial,15-10-1996,MA,Lineman,Male,73413,Asian,Single,Fully Meets,1
2451,Rosa,Rosales,08-Sep-20,,Production Manager,Carol Allen,rosa.rosales@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unk,,Production       ,Splicing,14-11-1943,MA,Supervisor,Male,78058,Black,Married,Fully Meets,5
2452,Fabian,Mullins,14-Oct-22,,Production Manager,Michael Cortez,fabian.mullins@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Project Management - Con,23-10-1972,MA,Vp,Male,15079,Asian,Married,Fully Meets,2
